CustomerID,Segment,CustomerName,TerritoryID
15079,Individual,Individual Consumer,7
15080,Individual,Individual Consumer,8
15081,Individual,Individual Consumer,10
15082,Individual,Individual Consumer,7
15083,Individual,Individual Consumer,10
15084,Individual,Individual Consumer,8
15085,Individual,Individual Consumer,7
15086,Individual,Individual Consumer,7
15087,Individual,Individual Consumer,10
15088,Individual,Individual Consumer,10
15089,Individual,Individual Consumer,10
15090,Individual,Individual Consumer,8
15091,Individual,Individual Consumer,8
15092,Individual,Individual Consumer,8
15093,Individual,Individual Consumer,7
15094,Individual,Individual Consumer,7
15095,Individual,Individual Consumer,7
15096,Individual,Individual Consumer,8
15097,Individual,Individual Consumer,10
15098,Individual,Individual Consumer,7
15099,Individual,Individual Consumer,7
15100,Individual,Individual Consumer,8
15101,Individual,Individual Consumer,8
15102,Individual,Individual Consumer,10
15103,Individual,Individual Consumer,10
15104,Individual,Individual Consumer,7
15105,Individual,Individual Consumer,8
15106,Individual,Individual Consumer,10
15107,Individual,Individual Consumer,7
15108,Individual,Individual Consumer,10
15109,Individual,Individual Consumer,7
15110,Individual,Individual Consumer,8
15111,Individual,Individual Consumer,7
15112,Individual,Individual Consumer,7
15113,Individual,Individual Consumer,8
15114,Individual,Individual Consumer,8
15115,Individual,Individual Consumer,7
15116,Individual,Individual Consumer,8
15117,Individual,Individual Consumer,8
15118,Individual,Individual Consumer,10
15119,Individual,Individual Consumer,10
15120,Individual,Individual Consumer,9
15121,Individual,Individual Consumer,9
15122,Individual,Individual Consumer,9
15123,Individual,Individual Consumer,9
15124,Individual,Individual Consumer,9
15125,Individual,Individual Consumer,9
15126,Individual,Individual Consumer,9
15127,Individual,Individual Consumer,9
15128,Individual,Individual Consumer,9
15129,Individual,Individual Consumer,9
15130,Individual,Individual Consumer,9
15131,Individual,Individual Consumer,9
15132,Individual,Individual Consumer,9
15133,Individual,Individual Consumer,9
15134,Individual,Individual Consumer,9
15135,Individual,Individual Consumer,9
15136,Individual,Individual Consumer,9
15137,Individual,Individual Consumer,9
15138,Individual,Individual Consumer,9
15139,Individual,Individual Consumer,9
15140,Individual,Individual Consumer,9
15141,Individual,Individual Consumer,9
15142,Individual,Individual Consumer,9
15143,Individual,Individual Consumer,9
15144,Individual,Individual Consumer,9
15145,Individual,Individual Consumer,9
15146,Individual,Individual Consumer,9
15147,Individual,Individual Consumer,9
15148,Individual,Individual Consumer,9
15149,Individual,Individual Consumer,9
15150,Individual,Individual Consumer,9
15151,Individual,Individual Consumer,9
15152,Individual,Individual Consumer,9
15153,Individual,Individual Consumer,9
15154,Individual,Individual Consumer,9
15155,Individual,Individual Consumer,4
15156,Individual,Individual Consumer,4
15157,Individual,Individual Consumer,6
15158,Individual,Individual Consumer,4
15159,Individual,Individual Consumer,1
15160,Individual,Individual Consumer,4
15161,Individual,Individual Consumer,4
15162,Individual,Individual Consumer,6
15163,Individual,Individual Consumer,1
15164,Individual,Individual Consumer,4
15165,Individual,Individual Consumer,4
15166,Individual,Individual Consumer,4
15167,Individual,Individual Consumer,1
15168,Individual,Individual Consumer,1
15169,Individual,Individual Consumer,9
15170,Individual,Individual Consumer,9
15171,Individual,Individual Consumer,9
15172,Individual,Individual Consumer,6
15173,Individual,Individual Consumer,1
15174,Individual,Individual Consumer,4
15175,Individual,Individual Consumer,6
15176,Individual,Individual Consumer,6
15177,Individual,Individual Consumer,4
15178,Individual,Individual Consumer,9
15179,Individual,Individual Consumer,9
15180,Individual,Individual Consumer,9
15181,Individual,Individual Consumer,9
15182,Individual,Individual Consumer,9
15183,Individual,Individual Consumer,9
15184,Individual,Individual Consumer,9
15185,Individual,Individual Consumer,9
15186,Individual,Individual Consumer,9
15187,Individual,Individual Consumer,6
15188,Individual,Individual Consumer,1
15189,Individual,Individual Consumer,1
15190,Individual,Individual Consumer,4
15191,Individual,Individual Consumer,4
15192,Individual,Individual Consumer,9
15193,Individual,Individual Consumer,4
15194,Individual,Individual Consumer,4
15195,Individual,Individual Consumer,4
15196,Individual,Individual Consumer,4
15197,Individual,Individual Consumer,6
15198,Individual,Individual Consumer,4
15199,Individual,Individual Consumer,4
15200,Individual,Individual Consumer,4
15201,Individual,Individual Consumer,6
15202,Individual,Individual Consumer,4
15203,Individual,Individual Consumer,4
15204,Individual,Individual Consumer,9
15205,Individual,Individual Consumer,9
15206,Individual,Individual Consumer,9
15207,Individual,Individual Consumer,9
15208,Individual,Individual Consumer,9
15209,Individual,Individual Consumer,9
15210,Individual,Individual Consumer,9
15211,Individual,Individual Consumer,9
15212,Individual,Individual Consumer,9
15213,Individual,Individual Consumer,9
15214,Individual,Individual Consumer,9
15215,Individual,Individual Consumer,9
15216,Individual,Individual Consumer,9
15217,Individual,Individual Consumer,9
15218,Individual,Individual Consumer,9
15219,Individual,Individual Consumer,9
15220,Individual,Individual Consumer,9
15221,Individual,Individual Consumer,9
15222,Individual,Individual Consumer,9
15223,Individual,Individual Consumer,9
15224,Individual,Individual Consumer,9
15225,Individual,Individual Consumer,9
15226,Individual,Individual Consumer,9
15227,Individual,Individual Consumer,9
15228,Individual,Individual Consumer,9
15229,Individual,Individual Consumer,9
15230,Individual,Individual Consumer,9
15231,Individual,Individual Consumer,9
15232,Individual,Individual Consumer,9
15233,Individual,Individual Consumer,9
15234,Individual,Individual Consumer,9
15235,Individual,Individual Consumer,9
15236,Individual,Individual Consumer,9
15237,Individual,Individual Consumer,9
15238,Individual,Individual Consumer,9
15239,Individual,Individual Consumer,9
15240,Individual,Individual Consumer,9
15241,Individual,Individual Consumer,9
15242,Individual,Individual Consumer,9
15243,Individual,Individual Consumer,1
15244,Individual,Individual Consumer,6
15245,Individual,Individual Consumer,4
15246,Individual,Individual Consumer,4
15247,Individual,Individual Consumer,1
15248,Individual,Individual Consumer,1
15249,Individual,Individual Consumer,4
15250,Individual,Individual Consumer,4
15251,Individual,Individual Consumer,6
15252,Individual,Individual Consumer,1
15253,Individual,Individual Consumer,9
15254,Individual,Individual Consumer,5
15255,Individual,Individual Consumer,4
15256,Individual,Individual Consumer,4
15257,Individual,Individual Consumer,1
15258,Individual,Individual Consumer,1
15259,Individual,Individual Consumer,4
15260,Individual,Individual Consumer,4
15261,Individual,Individual Consumer,9
15262,Individual,Individual Consumer,9
15263,Individual,Individual Consumer,9
15264,Individual,Individual Consumer,9
15265,Individual,Individual Consumer,9
15266,Individual,Individual Consumer,9
15267,Individual,Individual Consumer,9
15268,Individual,Individual Consumer,9
15269,Individual,Individual Consumer,1
15270,Individual,Individual Consumer,1
15271,Individual,Individual Consumer,1
15272,Individual,Individual Consumer,1
15273,Individual,Individual Consumer,4
15274,Individual,Individual Consumer,4
15275,Individual,Individual Consumer,4
15276,Individual,Individual Consumer,4
15277,Individual,Individual Consumer,4
15278,Individual,Individual Consumer,4
15279,Individual,Individual Consumer,4
15280,Individual,Individual Consumer,4
15281,Individual,Individual Consumer,4
15282,Individual,Individual Consumer,4
15283,Individual,Individual Consumer,6
15284,Individual,Individual Consumer,4
15285,Individual,Individual Consumer,4
15286,Individual,Individual Consumer,1
15287,Individual,Individual Consumer,1
15288,Individual,Individual Consumer,4
15289,Individual,Individual Consumer,4
15290,Individual,Individual Consumer,1
15291,Individual,Individual Consumer,6
15292,Individual,Individual Consumer,1
15293,Individual,Individual Consumer,1
15294,Individual,Individual Consumer,1
15295,Individual,Individual Consumer,4
15296,Individual,Individual Consumer,4
15297,Individual,Individual Consumer,1
15298,Individual,Individual Consumer,1
15299,Individual,Individual Consumer,1
15300,Individual,Individual Consumer,1
15301,Individual,Individual Consumer,4
15302,Individual,Individual Consumer,4
15303,Individual,Individual Consumer,4
15304,Individual,Individual Consumer,6
15305,Individual,Individual Consumer,4
15306,Individual,Individual Consumer,1
15307,Individual,Individual Consumer,4
15308,Individual,Individual Consumer,4
15309,Individual,Individual Consumer,4
15310,Individual,Individual Consumer,6
15311,Individual,Individual Consumer,1
15312,Individual,Individual Consumer,4
15313,Individual,Individual Consumer,1
15314,Individual,Individual Consumer,4
15315,Individual,Individual Consumer,1
15316,Individual,Individual Consumer,4
15317,Individual,Individual Consumer,4
15318,Individual,Individual Consumer,1
15319,Individual,Individual Consumer,4
15320,Individual,Individual Consumer,1
15321,Individual,Individual Consumer,4
15322,Individual,Individual Consumer,1
15323,Individual,Individual Consumer,6
15324,Individual,Individual Consumer,2
15325,Individual,Individual Consumer,1
15326,Individual,Individual Consumer,4
15327,Individual,Individual Consumer,4
15328,Individual,Individual Consumer,4
15329,Individual,Individual Consumer,4
15330,Individual,Individual Consumer,1
15331,Individual,Individual Consumer,1
15332,Individual,Individual Consumer,1
15333,Individual,Individual Consumer,4
15334,Individual,Individual Consumer,6
15335,Individual,Individual Consumer,1
15336,Individual,Individual Consumer,4
15337,Individual,Individual Consumer,4
15338,Individual,Individual Consumer,4
15339,Individual,Individual Consumer,4
15340,Individual,Individual Consumer,6
15341,Individual,Individual Consumer,4
15342,Individual,Individual Consumer,4
15343,Individual,Individual Consumer,4
15344,Individual,Individual Consumer,4
15345,Individual,Individual Consumer,4
15346,Individual,Individual Consumer,4
15347,Individual,Individual Consumer,4
15348,Individual,Individual Consumer,1
15349,Individual,Individual Consumer,4
15350,Individual,Individual Consumer,1
15351,Individual,Individual Consumer,1
15352,Individual,Individual Consumer,8
15353,Individual,Individual Consumer,10
15354,Individual,Individual Consumer,10
15355,Individual,Individual Consumer,7
15356,Individual,Individual Consumer,8
15357,Individual,Individual Consumer,8
15358,Individual,Individual Consumer,4
15359,Individual,Individual Consumer,1
15360,Individual,Individual Consumer,4
15361,Individual,Individual Consumer,4
15362,Individual,Individual Consumer,6
15363,Individual,Individual Consumer,6
15364,Individual,Individual Consumer,1
15365,Individual,Individual Consumer,4
15366,Individual,Individual Consumer,4
15367,Individual,Individual Consumer,1
15368,Individual,Individual Consumer,4
15369,Individual,Individual Consumer,1
15370,Individual,Individual Consumer,1
15371,Individual,Individual Consumer,1
15372,Individual,Individual Consumer,1
15373,Individual,Individual Consumer,1
15374,Individual,Individual Consumer,4
15375,Individual,Individual Consumer,4
15376,Individual,Individual Consumer,6
15377,Individual,Individual Consumer,6
15378,Individual,Individual Consumer,6
15379,Individual,Individual Consumer,4
15380,Individual,Individual Consumer,1
15381,Individual,Individual Consumer,1
15382,Individual,Individual Consumer,4
15383,Individual,Individual Consumer,4
15384,Individual,Individual Consumer,1
15385,Individual,Individual Consumer,1
15386,Individual,Individual Consumer,1
15387,Individual,Individual Consumer,4
15388,Individual,Individual Consumer,4
15389,Individual,Individual Consumer,4
15390,Individual,Individual Consumer,1
15391,Individual,Individual Consumer,6
15392,Individual,Individual Consumer,4
15393,Individual,Individual Consumer,4
15394,Individual,Individual Consumer,4
15395,Individual,Individual Consumer,6
15396,Individual,Individual Consumer,1
15397,Individual,Individual Consumer,4
15398,Individual,Individual Consumer,4
15399,Individual,Individual Consumer,4
15400,Individual,Individual Consumer,4
15401,Individual,Individual Consumer,4
15402,Individual,Individual Consumer,6
15403,Individual,Individual Consumer,4
15404,Individual,Individual Consumer,4
15405,Individual,Individual Consumer,4
15406,Individual,Individual Consumer,1
15407,Individual,Individual Consumer,1
